mood,name,album,artist,id,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature
Energetic,Ric Flair Drip (with Metro Boomin),Without Warning,21 Savage,7sO5G9EABYOXQKNPNiE9NR,2017-10-30,82,172800,0.88,0.149,0.428,5.05e-05,0.114,0.333,-8.28,0.206,100.007,9,4
Energetic,Faucet Failure,STOKELEY,Ski Mask The Slump God,1ThmUihH9dF8EV08ku5AXN,2018-11-30,76,145626,0.935,0.111,0.552,0.0,0.0952,0.615,-9.373,0.335,99.993,10,4
Energetic,Yes Indeed,Harder Than Ever,Lil Baby,6vN77lE9LK6HP2DewaN6HZ,2018-05-18,81,142273,0.963,0.0355,0.346,0.0,0.108,0.562,-9.309,0.53,119.957,5,4
Energetic,Swervin (feat. 6ix9ine),Hoodie SZN,A Boogie Wit da Hoodie,1wJRveJZLSb1rjhnUHQiv6,2018-12-21,76,189486,0.581,0.0153,0.662,0.0,0.111,0.434,-5.239,0.303,93.023,9,4
Energetic,Look At Me!,Look At Me!,XXXTENTACION,7floNISpH8VF4z4459Qo18,2017-02-20,83,126345,0.763,0.259,0.726,0.0,0.0976,0.349,-6.405,0.282,139.059,1,4
Energetic,Slippery (feat. Gucci Mane),Culture,Migos,6p8NuHm8uCGnn2Dtbtf7zE,2017-04-07,44,304041,0.92,0.307,0.675,0.0,0.104,0.749,-5.661,0.263,141.967,1,4
Energetic,Take A Step Back,You Will Regret (Reloaded),Ski Mask The Slump God,2gQYziDV5cSTRSqr6akzi5,2018-02-02,75,210386,0.8,0.111,0.591,0.0,0.429,0.747,-8.808,0.271,117.003,6,4
Energetic,Drip Too Hard (Lil Baby & Gunna),Drip Harder,Lil Baby,78QR3Wp35dqAhFEc2qAGjE,2018-10-05,82,145542,0.897,0.0852,0.662,0.0,0.534,0.389,-6.903,0.292,112.511,1,4
Energetic,X (feat. Future),Savage Mode,21 Savage,6fwdbPMwP1zVStm8FybmkO,2016-07-15,72,258880,0.835,0.373,0.413,0.00133,0.101,0.111,-9.81,0.396,149.004,1,4
Energetic,Taste (feat. Offset),Legendary,Tyga,2toVe5hfuIi97ytDPDbQFt,2019-06-07,73,229210,0.866,0.0293,0.613,0.0,0.104,0.359,-6.385,0.151,98.001,0,4
Energetic,Nonstop,Scorpion,Drake,0TlLq3lA83rQOYtrqBqSct,2018-06-29,79,238614,0.912,0.0165,0.412,0.0126,0.104,0.423,-8.074,0.123,154.983,7,4
Energetic,No Heart,Savage Mode,21 Savage,4gmmRb6bZJffOOiww1JGTO,2016-07-15,73,235040,0.906,0.136,0.444,6.44e-05,0.173,0.678,-8.692,0.384,140.063,4,4
Energetic,The London (feat. J. Cole & Travis Scott),So Much Fun,Young Thug,3s4mrPrEFFPF0LmAfutW0n,2019-08-16,69,200186,0.784,0.0249,0.517,1.44e-06,0.155,0.206,-8.981,0.209,97.991,4,4
Energetic,Money In The Grave (Drake ft. Rick Ross),The Best In The World Pack,Drake,5ry2OE6R2zPQFDO85XkgRb,2019-06-15,78,205426,0.831,0.101,0.502,0.0,0.122,0.101,-4.045,0.046,100.541,10,4
Energetic,Lonely,Married to the Money II #Mttm2,Speaker Knockerz,0dbZ2iUuKvsm3FupBw6M9N,2014-09-02,64,186613,0.802,0.126,0.582,0.0,0.161,0.338,-7.296,0.235,150.002,1,4
Energetic,Going Bad (feat. Drake),Championships,Meek Mill,2IRZnDFmlqMuOrYOLnZZyc,2018-11-30,80,180522,0.889,0.259,0.496,0.0,0.252,0.544,-6.365,0.0905,86.003,4,4
Energetic,SICKO MODE,ASTROWORLD,Travis Scott,2xLMifQCjDGFmkHkpNLD9h,2018-08-03,83,312820,0.834,0.00513,0.73,0.0,0.124,0.446,-3.714,0.222,155.008,8,4
Energetic,Pure Water (with Migos),Perfect Ten,Mustard,3j84U36KvLeXNDPv4t5pI8,2019-06-28,76,192470,0.682,0.174,0.559,0.0,0.344,0.137,-5.545,0.127,202.015,0,4
Energetic,Bank Account,Issa Album,21 Savage,2fQrGHiQOvpL9UgPvtYy6G,2017-09-23,51,220306,0.884,0.015,0.347,7e-06,0.0871,0.376,-8.227,0.35,75.016,8,4
Energetic,Praise The Lord (Da Shine) (feat. Skepta),TESTING,A$AP Rocky,7ycWLEP1GsNjVvcjawXz3z,2018-05-25,82,205040,0.854,0.0609,0.569,0.0816,0.1,0.294,-8.151,0.106,80.015,5,4
Energetic,Suge,Baby On Baby,DaBaby,2gwkD6igEhQbDQegRCcdoB,2019-03-01,73,163320,0.876,0.0608,0.662,0.0,0.127,0.844,-6.482,0.426,75.445,2,4
Energetic,ZEZE (feat. Travis Scott & Offset),Dying to Live,Kodak Black,0FZ4Dmg8jJJAPJnvBIzD9z,2018-12-14,78,228759,0.861,0.0521,0.603,0.0,0.0924,0.504,-5.788,0.176,98.043,8,4
Energetic,Splashin,The World Is Yours 2,Rich The Kid,3KLo7ByvjCNyBrfz5DZ2mO,2019-03-22,64,177864,0.942,0.00192,0.382,0.0,0.092,0.379,-8.099,0.564,100.017,10,4
Energetic,XO Tour Llif3,Luv Is Rage 2,Lil Uzi Vert,7GX5flRQZVHRAGd6B4TmDO,2017-08-25,83,182706,0.732,0.00264,0.75,0.0,0.109,0.401,-6.366,0.231,155.096,11,4
Energetic,Sanguine Paradise,Sanguine Paradise,Lil Uzi Vert,3XiNC94b4Tq1xwv70sQJGN,2019-04-09,73,243976,0.729,0.0948,0.603,0.0,0.113,0.207,-6.736,0.0666,134.972,6,4
Energetic,Goin Baby,Baby On Baby,DaBaby,3WyRgi8CzQnhzO0xw79tTS,2019-03-01,65,141826,0.755,0.128,0.772,0.0,0.157,0.678,-5.585,0.4,132.906,6,4
Energetic,Noticed,Northsbest (Extended),Lil Mosey,7zLYKWcXnYeHHWidalz7rj,2018-10-19,75,165000,0.699,0.462,0.558,0.0,0.116,0.493,-7.622,0.0603,79.992,11,4
Energetic,The Box,Please Excuse Me for Being Antisocial,Roddy Ricch,0nbXyq5TXYPCO7pr3N8S4I,2019-12-06,81,196652,0.896,0.104,0.586,0.0,0.79,0.642,-6.687,0.0559,116.971,10,4
Energetic,Shotta Flow (feat. Blueface) [Remix],Cottonwood,NLE Choppa,5BJMeoCXXgbRAWfp6fTulr,2019-12-23,71,176631,0.894,0.0251,0.511,0.0,0.14,0.567,-4.768,0.421,120.077,2,4
Energetic,Baby Sitter (feat. Offset),Baby On Baby,DaBaby,7f1zjZG77S891Uv4O68yfk,2019-03-01,65,157693,0.852,0.0219,0.73,0.0,0.336,0.394,-5.803,0.0579,92.506,1,4
Energetic,Camelot,Camelot,NLE Choppa,4sWuPniHClkInYAnzXAYUF,2019-09-13,71,148759,0.787,0.0849,0.713,0.0,0.717,0.761,-5.252,0.401,175.046,7,4
Energetic,That's a Rack,That's a Rack,Lil Uzi Vert,4pCEIQ6wBVuaJdER5bALtO,2019-04-09,61,236571,0.852,0.0599,0.432,0.0,0.146,0.258,-8.04,0.501,140.042,1,4
Energetic,Envy Me,Wildboy,Calboy,7rvyVWja33WG9R97oeJAjx,2019-05-31,71,120133,0.74,0.234,0.488,0.0,0.241,0.584,-7.664,0.27,149.042,1,4
Energetic,Baby (Lil Baby feat. DaBaby),Quality Control: Control The Streets Volume 2,Quality Control,5MPPttjfGap2C6j6eKcO6J,2019-08-16,73,142417,0.97,0.0957,0.463,0.0,0.151,0.46,-7.259,0.366,108.003,10,4
Energetic,CAPO,CAPO,NLE Choppa,1KjQPDJQCUuqDj3AmfSBCa,2019-03-22,73,192200,0.617,0.119,0.953,0.0,0.331,0.594,-4.162,0.0693,154.964,2,4
Energetic,Paramedic!,Black Panther The Album Music From And Inspired By,Kendrick Lamar,2tPcTFiQF9MbVUyjZ3zDhA,2018-02-09,67,219306,0.856,0.177,0.652,0.0,0.193,0.471,-5.324,0.143,97.017,1,4
Energetic,Commercial (feat. Lil Uzi Vert),My Turn,Lil Baby,3tDqEKKUs6gf8zMvSuLyLA,2020-02-28,68,214214,0.892,0.048,0.486,0.0,0.146,0.535,-8.637,0.384,120.998,11,4
Energetic,Sum 2 Prove,My Turn,Lil Baby,5f4Hy5mw5SRaUgXX9c6P5S,2020-02-28,71,205760,0.827,0.0169,0.552,0.0,0.122,0.408,-7.571,0.274,124.011,4,4
Energetic,No Sucker (feat. Moneybagg Yo),My Turn,Lil Baby,6A9wHAasMxed0firnDao1K,2020-02-28,63,188606,0.9,0.025,0.846,0.0,0.204,0.851,-4.884,0.224,129.966,0,4
Energetic,Woah,My Turn,Lil Baby,02RCbjb9czvQKNGBmEmWob,2020-02-28,65,183011,0.883,0.0177,0.599,0.0,0.179,0.413,-5.551,0.248,142.976,11,4
Energetic,Get Ugly,My Turn,Lil Baby,20Yz5dzjdTCVjXte9KrJbi,2020-02-28,54,155832,0.681,0.177,0.414,0.0,0.178,0.0734,-6.944,0.223,148.03,1,4
Energetic,How,My Turn,Lil Baby,2b7rt5gCEy2p2zTp656s4U,2020-02-28,54,181999,0.582,0.00168,0.488,0.0,0.0941,0.309,-8.208,0.455,80.322,2,4
Energetic,Solid,My Turn,Lil Baby,3Zb5xLEfPAyqvjHzCVOSXX,2020-02-28,50,185853,0.825,0.0166,0.589,1.53e-06,0.135,0.339,-6.875,0.451,156.037,10,4
Energetic,Forget That (feat. Rylo Rodriguez),My Turn,Lil Baby,7wxl36fAGU3Afv87ZblUwg,2020-02-28,54,167171,0.897,0.0498,0.574,6.38e-06,0.122,0.769,-8.017,0.406,150.085,8,4
Energetic,PTSD,PTSD,G Herbo,3jT2LKH0RSbQ8jIUNFzXm5,2020-02-28,2,232064,0.883,0.0317,0.808,0.0,0.207,0.805,-3.158,0.183,119.012,1,4
Energetic,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",Victory,DJ Khaled,6u5M4jPpYkoRV4vVHDQvkd,2010-03-02,1,227293,0.549,0.0104,0.791,0.0,0.444,0.292,-3.535,0.133,150.093,10,4
Energetic,Ballin' (with Roddy Ricch),Perfect Ten,Mustard,3QzAOrNlsabgbMwlZt7TAY,2019-06-28,79,180434,0.809,0.392,0.545,0.0,0.151,0.244,-6.678,0.0735,97.008,7,4
Energetic,Hot (Remix) [feat. Gunna and Travis Scott],Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,56AMYGJzxBO6p8v0wEe9de,2019-11-01,65,279906,0.845,0.188,0.631,0.0,0.0806,0.545,-8.206,0.216,111.983,7,4
Energetic,Dior,Meet The Woo,Pop Smoke,79s5XnCN4TJKTVMSmOx8Ep,2019-07-26,83,216386,0.548,0.212,0.805,0.000389,0.408,0.648,-5.732,0.351,142.094,7,4
Energetic,That Way,That Way,Lil Uzi Vert,5raTDhlbxFDnpn89bxArdH,2020-03-01,64,212354,0.719,0.0582,0.611,0.0,0.155,0.489,-5.01,0.0403,129.962,7,4
Energetic,I Can Drive,The Perfect LUV Tape,Lil Uzi Vert,5wyrQLBbmKdxY6yLNdienj,2016-08-10,54,153808,0.759,0.0811,0.489,0.0,0.149,0.346,-9.141,0.321,138.98,1,4
Energetic,All My Chains,Luv Is Rage,Lil Uzi Vert,2DynJ2cNsW35sTJCaRcb70,2015-12-18,48,208695,0.794,0.119,0.715,0.0,0.0838,0.327,-5.531,0.122,138.028,6,4
Energetic,Enemies,Luv Is Rage,Lil Uzi Vert,2p2DLGuXtnLLClzpmKkyCx,2015-12-18,55,248174,0.626,0.244,0.77,0.0,0.229,0.478,-6.368,0.25,155.738,2,4
Energetic,Canadian Goose,Lil Uzi Vert vs. The World,Lil Uzi Vert,1MNdfH2KC5LdEde3JPJ513,2016-05-27,58,218200,0.776,0.0855,0.537,0.0,0.103,0.238,-7.604,0.197,153.06,1,4
Energetic,Hi Roller,Lil Uzi Vert vs. The World,Lil Uzi Vert,69M9QCMsCQ5MLsw7BBW0rL,2016-05-27,57,276349,0.8,0.0307,0.562,0.0,0.243,0.147,-7.366,0.0961,132.081,2,4
Energetic,Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),Polo G,74fV8TuLZKVzSIOOGu8wwI,2020-02-14,55,165726,0.92,0.0277,0.833,0.0,0.0596,0.645,-3.18,0.253,141.034,1,4
Energetic,Broke In A Minute,Broke In A Minute,Tory Lanez,2ZrAjMSmlbDIil0JaVgTHh,2020-02-07,0,132023,0.929,0.144,0.7,0.0,0.349,0.802,-5.595,0.0906,120.009,0,4
Energetic,Peta (feat. Meek Mill),Please Excuse Me for Being Antisocial,Roddy Ricch,4bl1HBZliBuYpFZjWgefE4,2019-12-06,62,198848,0.778,0.015,0.573,0.0,0.464,0.269,-7.339,0.251,140.114,10,4
Energetic,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",Artist 2.0,A Boogie Wit da Hoodie,733c1CWmIGymoQXdp7Us88,2020-02-14,66,188563,0.819,0.517,0.654,0.0,0.0996,0.455,-6.665,0.136,133.503,11,4
Energetic,Diva (feat. Lil Tecca),Diva (feat. Lil Tecca),The Kid LAROI,7gVwgc8b3XnO87TpmXXFA5,2020-01-31,73,172004,0.686,0.00728,0.703,0.0,0.0946,0.457,-6.141,0.0606,144.902,6,4
Energetic,"Life Is Good (feat. Drake, DaBaby & Lil Baby) - Remix","Life Is Good (feat. Drake, DaBaby & Lil Baby) [Remix]",Future,4iiWcajF1fEUpwcUewc464,2020-02-15,59,315346,0.81,0.107,0.566,0.0,0.122,0.582,-8.33,0.433,142.069,5,4
Energetic,BOP,KIRK,DaBaby,6Ozh9Ok6h4Oi1wUSLtBseN,2019-09-27,77,159714,0.769,0.189,0.787,0.0,0.129,0.836,-3.909,0.367,126.77,11,4
Energetic,Famous Hoes,Famous Hoes,NLE Choppa,35Xf2ABjPzUXKz19akd7Jj,2019-12-10,63,135460,0.732,0.346,0.627,0.0,0.261,0.332,-5.693,0.161,81.481,4,4
Energetic,Fine By Time,"Still Flexin, Still Steppin",YoungBoy Never Broke Again,0KVEBQA98JvkmB5ZydQ13k,2020-02-21,56,175339,0.506,0.254,0.787,0.0,0.112,0.333,-6.634,0.161,99.956,8,4
Energetic,Exotic,Exotic,NLE Choppa,2WpSRYU2BFZpDFpbiOQjVL,2020-02-07,49,165758,0.533,0.0447,0.59,0.0,0.0806,0.376,-8.333,0.233,104.97,10,4
Energetic,Godzilla (feat. Juice WRLD),Music To Be Murdered By,Eminem,7FIWs0pqAYbP91WWM0vlTQ,2020-01-17,84,210800,0.808,0.145,0.745,0.0,0.292,0.829,-5.26,0.342,165.995,10,4
Energetic,6 Kiss,A Love Letter To You 4,Trippie Redd,7tgjDlQsMR8RvkdlNCJA58,2019-11-22,67,199436,0.687,0.109,0.449,0.0,0.282,0.229,-10.061,0.154,142.048,2,4
Energetic,Of Course We Ghetto Flowers (feat. Playboi Carti & Offset),The Perfect LUV Tape,Lil Uzi Vert,0gqfvyewE2Sh8TwKBFajCF,2016-08-10,56,261982,0.81,0.2,0.57,0.0,0.111,0.337,-5.604,0.318,136.944,1,4
Energetic,Original Uzi (4 of Us),The Perfect LUV Tape,Lil Uzi Vert,53iTGmEL4uwHlqUvuKcrQe,2016-08-10,51,166765,0.81,0.0534,0.615,0.0,0.0811,0.596,-8.376,0.284,150.03,10,4
Energetic,SideLine Watching (Hold Up),The Perfect LUV Tape,Lil Uzi Vert,0VYhxVxH9ijmdHUKsON9Bk,2016-08-10,62,191033,0.747,0.281,0.553,0.0,0.117,0.262,-7.294,0.117,141.888,1,4
Energetic,Baby Pluto,Eternal Atake,Lil Uzi Vert,7hav1MHURQf5SAoPk0egqh,2020-03-06,68,210261,0.772,0.135,0.634,0.0,0.432,0.671,-6.101,0.212,160.052,10,4
Energetic,Lo Mein,Eternal Atake,Lil Uzi Vert,6CUP2khYzdphXebxVTfPE3,2020-03-06,67,195299,0.855,0.0888,0.676,0.0,0.144,0.509,-5.736,0.325,133.082,1,4
Energetic,Silly Watch,Eternal Atake,Lil Uzi Vert,5egD7A5x9AHdVO2fMo3Wbo,2020-03-06,69,195692,0.903,0.0298,0.535,0.0,0.0851,0.157,-6.238,0.286,130.117,8,4
Energetic,Prices,Eternal Atake,Lil Uzi Vert,4YcWzLSnGqLjSCycuSMHnn,2020-03-06,66,233333,0.786,0.173,0.683,0.0,0.706,0.57,-5.397,0.205,126.002,7,4
Energetic,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),Lil Yachty,7wsmIIm0xWmtP7TmACXkJn,2020-03-09,64,206702,0.836,0.17,0.617,0.0,0.319,0.866,-4.363,0.0534,138.066,0,4
Energetic,7 Am Freestyle,Future & Juice WRLD Present... WRLD ON DRUGS,Future,1hHe7cirScEJWgAS0JFqTL,2018-10-19,62,192906,0.951,0.0185,0.401,0.0,0.149,0.539,-8.92,0.411,129.976,0,4
Energetic,Shotta Flow 3,Shotta Flow 3,NLE Choppa,0OsYwz3SCLD98IvWfdLeRQ,2019-07-23,60,181237,0.724,0.00843,0.716,0.0,0.892,0.812,-5.258,0.385,128.026,8,4
Energetic,Champions,Champions,Various Artists,3eZGNBvKkExXp8q5FAyM8y,2016-06-10,0,334253,0.696,0.0653,0.774,0.0,0.87,0.33,-2.424,0.084,134.985,6,4
Energetic,After Party,Heaven Or Hell,Don Toliver,527k23H0A4Q0UJN3vGs0Da,2020-03-13,80,167915,0.629,0.00981,0.692,0.331,0.603,0.453,-8.045,0.0376,162.948,5,4
Energetic,Spaceship (feat. Sheck Wes),Heaven Or Hell,Don Toliver,0cbO20ZF2lFflZGnNUHhGB,2020-03-13,53,185142,0.724,0.445,0.693,0.0,0.389,0.713,-5.379,0.0798,139.986,7,4
Energetic,100 Shots,100 Shots,NLE Choppa,1eto1iY3lVWyJhejV6Mi6J,2020-02-28,51,157928,0.832,0.154,0.591,2.75e-05,0.124,0.297,-7.665,0.408,140.081,11,4
Energetic,Myron,Eternal Atake (Deluxe) - LUV vs. The World 2,Lil Uzi Vert,56uXDJRCuoS7abX3SkzHKQ,2020-03-13,74,224954,0.771,0.055,0.654,0.0,0.214,0.573,-6.976,0.298,155.047,8,4
Energetic,Bean (Kobe) [feat. Chief Keef],Eternal Atake (Deluxe) - LUV vs. The World 2,Lil Uzi Vert,0IpnZchq8ek2A6pGEP2Qb1,2020-03-13,66,238816,0.733,0.0129,0.567,0.0,0.382,0.319,-6.718,0.319,75.491,0,4
Energetic,Wassup (feat. Future),Eternal Atake (Deluxe) - LUV vs. The World 2,Lil Uzi Vert,19Ec2gbNtQTE44IizcPjtD,2020-03-13,56,193313,0.762,0.352,0.622,0.0,0.145,0.626,-6.293,0.223,130.019,5,4
Energetic,Moon Relate,Eternal Atake (Deluxe) - LUV vs. The World 2,Lil Uzi Vert,4sWGHlZGM1XA7TyWdtBAbA,2020-03-13,55,181825,0.867,0.18,0.768,0.0,0.254,0.34,-3.73,0.0791,102.021,7,3
Energetic,I Can Show You,Eternal Atake (Deluxe) - LUV vs. The World 2,Lil Uzi Vert,0AhJag7VI8uFf3mJFsTwvf,2020-03-13,56,120076,0.817,0.051,0.656,0.0,0.115,0.314,-7.086,0.277,139.915,10,4
Energetic,Money Spread (feat. Young Nudy),Eternal Atake (Deluxe) - LUV vs. The World 2,Lil Uzi Vert,5tBdxqz8gauIO8Hh8qwo0H,2020-03-13,56,217008,0.778,0.0234,0.618,0.0,0.298,0.212,-6.432,0.219,135.879,1,4
Energetic,Walk Em Down (feat. Roddy Ricch),Walk Em Down (feat. Roddy Ricch),NLE Choppa,4cSSL3YafYjM3yjgFO1vJg,2020-03-19,72,173288,0.867,0.268,0.744,0.0,0.0713,0.645,-5.171,0.227,84.005,2,4
Energetic,Want Beef? 2.0,Want Beef? 2.0,YSN Flow,7fxQmoMf84inucOZNzM8iz,2019-07-27,47,162901,0.742,0.459,0.382,0.0,0.338,0.385,-12.062,0.201,119.906,2,4
Energetic,Ransom (with Juice WRLD) - Remix,We Love You Tecca,Lil Tecca,2WsuSYJNXGKXVYkHPnq2yp,2019-08-30,74,171253,0.684,0.0119,0.671,0.0,0.0769,0.45,-6.424,0.289,179.987,2,4
Energetic,Havin My Way (feat. Lil Durk),Havin My Way (feat. Lil Durk),Lil Skies,0oH0OIeKJSAT5bdFkbz20A,2020-03-04,0,211653,0.802,0.275,0.737,0.0,0.113,0.712,-4.862,0.0757,127.013,6,4
Energetic,Trap This Way (This Way),Eternal Atake (Deluxe) - LUV vs. The World 2,Lil Uzi Vert,7vTspUAmMKFkUpKL9HLZNL,2020-03-13,57,185438,0.71,0.248,0.586,0.0,0.193,0.207,-5.331,0.381,175.987,2,4
Energetic,Anti Freestyle,Fake Famous,Mozzy,5QZSe7KFXY6uRhyL4H5ez4,2017-01-26,40,211043,0.819,0.414,0.876,0.0,0.126,0.78,-3.5,0.304,90.991,7,4
Energetic,FIND MY WAY,FIND MY WAY,DaBaby,1lGHa2pwYzxQHFBUynhLtO,2020-04-01,0,139890,0.836,0.187,0.624,0.0,0.138,0.7,-6.75,0.184,103.0,4,4
Energetic,Toosie Slide,Toosie Slide,Drake,127QTOFJsJQp5LbJbu3A1y,2020-04-03,75,247058,0.834,0.321,0.454,6.15e-06,0.114,0.837,-9.75,0.201,81.618,1,4
Energetic,SHUT UP,SHUT UP,DaBaby,3ekxXNSH4mgUnMprSnopls,2020-02-06,52,170192,0.871,0.203,0.555,0.0,0.118,0.248,-5.968,0.248,129.973,1,4
Energetic,Pony,Baby On Baby,DaBaby,0SsTkfOhM7e87trwjEqBQN,2019-03-01,53,204573,0.92,0.102,0.622,0.0,0.35,0.815,-6.388,0.246,119.962,9,4
Energetic,Graffiti,AI YoungBoy,YoungBoy Never Broke Again,6oLANSb6vq2T5tIg92FxCW,2017-08-04,60,206398,0.589,0.168,0.706,0.0,0.116,0.335,-5.876,0.088,140.1,5,4
Energetic,Untouchable,Untouchable,YoungBoy Never Broke Again,4MofYf0f4ijlVV6elUW5S3,2017-05-31,0,180705,0.78,0.0447,0.784,0.0,0.122,0.43,-5.039,0.186,85.023,1,4
Energetic,"Turn Down for What (feat. Juicy J, 2 Chainz & French Montana) - Official Remix","Turn Down for What (feat. Juicy J, 2 Chainz & French Montana) [Official Remix]",DJ Snake,6h5yOjQNDaLZ0rW2OGoXTB,2014-05-19,52,225560,0.822,0.00652,0.76,0.0,0.0403,0.362,-4.296,0.249,100.006,9,4
Energetic,Shorty,Future & Juice WRLD Present... WRLD ON DRUGS,Future,5ExHDzOoOhC4xZGPh9zyQZ,2018-10-19,62,121000,0.795,0.245,0.386,0.0,0.0973,0.619,-10.638,0.18,131.971,10,4
Energetic,The Bees Knees,Death Race For Love,Juice WRLD,6LkawpJyy0TZJ6Z41gMVyy,2019-03-08,14,325809,0.427,0.125,0.724,0.0,0.749,0.289,-4.751,0.0844,140.029,0,4
Energetic,Dirty Iyanna,Dirty Iyanna,YoungBoy Never Broke Again,3z2q4KZxGOotjB87arytei,2019-12-12,53,252311,0.808,0.0336,0.841,4.35e-05,0.129,0.482,-4.492,0.0342,131.98,0,4
Energetic,911,Flow $ZN,YSN Flow,6CLYeeLUdHrfsZxWkpXleW,2020-04-10,30,117778,0.853,0.247,0.705,0.0,0.11,0.275,-4.236,0.0506,89.996,2,4
Energetic,Today,Flow $ZN,YSN Flow,3BvuM4kKAD9IupD9VPrtVP,2020-04-10,28,191853,0.641,0.36,0.683,0.0,0.166,0.645,-5.505,0.229,142.019,2,4
Energetic,Bad Vibe (feat. Lil Tjay),Flow $ZN,YSN Flow,0PWVikbRM7c9Il4TI1AG4x,2020-04-10,45,184838,0.711,0.065,0.69,0.0,0.0702,0.856,-5.235,0.152,77.51,3,4
Energetic,JUMP (feat. YoungBoy Never Broke Again),BLAME IT ON BABY,DaBaby,0oT9ElXYSxvnOOagP9efDq,2020-04-17,61,212093,0.896,0.169,0.72,0.0,0.252,0.966,-6.262,0.355,140.1,0,4
Energetic,Fidget,Fidget,Lil Skies,5yrqY5yKBuBjIS4luMlgCx,2020-04-20,54,211862,0.911,0.111,0.492,0.0,0.0924,0.9,-8.064,0.215,144.94,6,4
Energetic,Set Me Free,Abyss,C Lux,61nCpfC8n5J74tMBkadSWZ,2020-03-27,0,225541,0.537,0.0861,0.491,1.43e-06,0.108,0.188,-9.671,0.111,104.416,5,4
Energetic,Trifling,Trifling,wrldofjuice,1iCGo2TJ3YTJn4huDbT4O1,2020-03-16,0,211983,0.754,0.0472,0.597,0.0,0.073,0.44,-7.036,0.378,145.153,8,4
Energetic,Glod,Glod,JungleRunner,3vbPH6LF6PvVQ0zsQNjj6P,2020-04-08,0,299311,0.741,0.0152,0.484,0.00516,0.126,0.577,-8.097,0.055,76.978,0,4
Energetic,My Friends Die,Abyss,C Lux,3Q75aaeP0PBKLVXLDQtWc1,2020-03-27,0,179931,0.679,0.0186,0.596,0.0,0.159,0.628,-8.416,0.0757,154.044,8,4
Energetic,Goyard,Goyard,JungleRunner,5H6tSKZ2LDrKfMTtFeIRQ5,2020-04-11,0,102112,0.823,0.379,0.545,0.0,0.103,0.458,-8.69,0.117,120.021,1,4
Energetic,Forever,Surreal.,Doyverse,6GCam9E07pBja4OJscGVb9,2020-04-14,0,100000,0.689,0.00987,0.479,5.83e-05,0.171,0.744,-12.622,0.219,163.016,4,4
Energetic,Hot N*gga,Hot N*gga,Bobby Shmurda,19gEmPjfqSZT0ulDRfjl0m,2014-07-25,74,194561,0.794,0.0505,0.51,1.81e-06,0.0562,0.18,-7.314,0.42,167.879,9,4
Energetic,Bobby Bitch,Bobby Bitch,Bobby Shmurda,6j8lAie0mdUNreql5d5Ejz,2014-10-14,60,160383,0.921,0.0136,0.525,0.0,0.313,0.794,-8.186,0.413,130.747,11,4
Energetic,Living Life (feat. Rowdy Rebel),Shmurda She Wrote,Bobby Shmurda,6IEvn1ksSpWNEZHhkh1yzf,2014-11-10,52,148426,0.669,0.0213,0.729,0.0,0.188,0.486,-8.107,0.288,168.15,9,4
Energetic,M.... She Wrote,#SantanaWorld (+),Tay-K,1WRzux3cJRM9xRNN99QKgR,2017-12-14,71,112000,0.777,0.28,0.707,0.0,0.0749,0.614,-4.85,0.286,159.662,9,4
Energetic,Out Of Love (feat. Internet Money),Out Of Love,Lil Tecca,7rTzrRdc5UbvLr0gwI1J3E,2020-04-17,0,153597,0.732,0.102,0.654,0.0,0.215,0.369,-6.136,0.045,138.049,7,4
Energetic,DROP (feat. A Boogie wit da Hoodie & London On Da Track),BLAME IT ON BABY,DaBaby,5rFGVn8fCFjnRwCebW0XbS,2020-04-17,52,149613,0.833,0.121,0.589,0.0,0.299,0.536,-6.384,0.231,96.455,9,4
Energetic,Can't Tell Me Nothing,Graduation,Kanye West,4ImL3v98u2BLkwnyQDjfRm,2007-09-11,0,271600,0.594,0.0121,0.614,0.0,0.823,0.101,-6.091,0.0536,79.968,5,4
Energetic,First Off (feat. Travis Scott),Future Hndrxx Presents: The WIZRD,Future,3WRIaWsws011vHMd9uzPjG,2019-01-18,62,228366,0.734,0.013,0.683,0.0,0.28,0.445,-6.105,0.0776,162.038,1,4
Energetic,Over,Thank Me Later,Drake,6BdgtqiV3oXNqBikezwdvC,2010-01-01,69,233560,0.35,0.0107,0.845,0.0,0.123,0.45,-5.614,0.2,99.643,7,5
Energetic,Right Above It,I Am Not A Human Being,Lil Wayne,1kMuU3TNQvHbqvXCWBodmP,2010-01-01,69,271946,0.376,0.0435,0.841,0.0,0.578,0.463,-4.348,0.356,76.052,3,4
Energetic,Swimming Pools (Drank) - Extended Version,"good kid, m.A.A.d city (Deluxe)",Kendrick Lamar,40wUM3LFZOlUcZfxEIZrYK,2012-10-22,65,313786,0.716,0.123,0.485,2.69e-05,0.604,0.26,-7.745,0.404,74.132,1,4
